"Gruppe","Item","Psychological.Functioning","Social.Gender.Role.Recognition","Physical.and.Emotional.Intimacy","Life.Satisfaction","Body.Image","Genitalia","Gender.Identity","SE_Psychological.Functioning","SE_Social.Gender.Role.Recognition","SE_Physical.and.Emotional.Intimacy","SE_Life.Satisfaction","SE_Body.Image","SE_Genitalia","SE_Gender.Identity"
"Gesamtstichprobe","I1",0.270086171629699,0.0847459855608458,0.56466238239374,-0.0365868671475041,0.0830541028005721,-0.00744479981164646,-0.0450705042015338,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I2",-0.103178137670379,-0.0716021320651964,0.599996292981606,0.0856004522350941,-0.06753507760915,0.0298712977085777,0.191923966911127,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I3",0.0536321538185755,0.0236263876769312,0.541965534555096,0.146001869865625,0.053344571040258,0.124777979794329,0.0124369793642025,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I4",0.272564565433069,0.00728158507812327,0.488474788307672,0.110276132297507,-0.0786976329591115,0.044428876366898,0.0896729456344454,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I5",-0.00554768030208575,0.20350888961719,0.409346065614937,-0.0878462295380799,0.111998213852716,0.25086183418882,0.0013136957150726,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I6",0.164826899375588,0.0301580527697264,0.489331835051745,0.118568702249002,0.017782399564839,0.0570657413293693,-0.00244429681964977,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I7",0.16151918854339,0.0124618945722549,0.540308899064086,-0.0241543199105371,0.0880679090680787,0.061552191882487,0.102106189921,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I8",0.323131941845933,0.155033756417157,-0.135023927164603,0.140544589810185,0.10322038457237,-0.0120646205078206,0.04895707181266,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I9",0.744641805308282,0.0187623728312875,0.142348824658714,0.0266377721443151,0.0157632830170752,0.0246899381800996,-0.0233927055979107,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I10",-0.596644332956758,-0.0554190581810822,-0.238786862504555,-0.0389534149721497,-0.03784820800196,-0.0793276636310712,-0.0346194956113401,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I11",0.098119618668948,0.00199051229728277,0.321947909396002,0.0539294888863545,0.086195242192283,0.40171283177478,-0.0493396636717111,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I12",0.594761230557462,0.0685270681401689,0.301113590914641,-0.113641940153442,0.0334293359608559,-0.00143944821268919,0.0833015661564838,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I13",0.780820232236891,-0.030442501750506,-0.172264478912852,0.122799524266653,0.032504958197293,0.0393462196623504,0.0674432119834615,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I14",-0.00458021051827267,0.751263701595249,-0.0150102970146991,0.0640477162477632,0.0427575868690463,0.0233491594040201,0.0569278675078806,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I15",0.0559215278322618,0.0819109220719827,-0.0637999238962151,0.827136973012675,0.00497401456114791,0.0294613401259062,-0.0165985381484149,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I16",-0.00530094826410227,-0.0256500297336438,-0.0170060811583019,0.0077855253370969,0.757923323599217,0.0980069489045202,0.0482025500367304,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I17",-0.028162510677395,-0.0458029186516404,-0.00204552250420165,0.134683775158993,-0.0177896023114819,0.0489145048733934,0.742576457452553,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I18",0.0375458907815551,0.0666622884494291,-0.0332096927406585,0.727811197246755,0.0930578426617497,-0.100489054609445,0.0896364383199231,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I19",0.129616632849803,0.126821263505427,0.00316437325901828,0.04720037605171,0.500722978928952,-0.0814946482506055,0.240877347684802,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I20",-0.0501944273635488,0.0293423202103277,-0.011667711740246,0.0428247061922546,0.805272031167688,-0.077108861001599,-0.0398946106598239,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I21",0.0411234268675593,0.912544548358048,-0.0264061132362574,0.0195557044244692,-0.0282338591553123,-0.0758350921334057,0.0096621345948144,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I22",0.0398992595820264,-0.0240658884279616,-0.0131730810446586,0.030207306740448,0.741331950655191,0.0208549330011438,0.0232544369379776,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I23",0.0108822711822709,0.0836090431633344,0.067861022945833,-0.0172456614370202,0.270571404283359,0.0112011994425847,0.451970659683314,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I24",0.0152048241668679,0.0330457082011731,0.015034218183642,-0.0345143158038482,0.0272981601666664,-0.0203419925488276,0.875719581019478,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I25",0.0827918154208118,-0.81318600260923,-0.0935589192884546,0.0566943620109614,-0.0761535239931293,0.0777300420715371,0.0523180148124212,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I27",0.0616850081302017,0.66716889472602,-0.0235832852571324,-0.00981406971841517,-0.0104118689227308,0.220322089192032,0.122246741228846,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I28",-0.0629702664924505,-0.000424862550056319,0.0587627819274961,0.930697078997263,0.0122733301654426,0.0373712537039905,0.00247451277108117,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I29",0.0129155295607756,0.747251905095559,-0.0319769447417363,0.183675802149276,-0.0295332966767872,0.149362110958701,-0.029838355832263,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I30",0.0831870083340422,-0.0152717963954122,0.10882809248445,0.667792439189581,0.0032805128936835,-0.0580196320500615,0.0484107562453538,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I31",0.167051695571894,0.0196539683924378,0.327496283745506,0.0876952736613965,0.149184384319832,0.197635541910565,0.022329100069632,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I32",-0.107716125379184,0.0398780888096707,-0.241289243729497,-0.093842816388086,-0.200131876196139,-0.45904489408041,0.0330014384635245,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I33",-0.0351035802621236,-0.16254025541073,0.0550011791052093,0.000206788440078692,0.0496701380875931,-0.676765626002713,-0.096855184667612,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I34",0.2476288411831,0.0582131644225158,0.103843709479252,-0.00643348563242842,0.0099939514865723,0.500173670914856,-0.0178119988218871,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I35",0.101021281808914,-0.00949895524428677,-0.155829299281821,0.0630210086861706,-0.106608918031398,-0.288025659912939,-0.0592162075759713,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I36",0.0528058259791436,-0.0350931023007046,0.0618884476770573,0.0406781953883908,0.214700310943467,0.431003866894001,0.0491584324597449,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I37",-0.079475123652457,-0.0649545167864916,-0.321375798933568,-0.0259527186711158,-0.0647315878380921,-0.0832780024864592,0.0170391203995394,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"Gesamtstichprobe","I38",0.547952259463284,0.111116038574482,0.0567625544799913,0.043753860953149,0.0927160976837594,0.217917574624868,-0.0403970196444118,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I1",0.054100242649376,0.0188085383895226,0.196122231422522,0.0897133895475504,0.650435164629004,0.0555863856084615,-0.0457164076747983,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I2",-0.145586871055247,0.0517265398507838,0.08268632977373,0.0837070461695399,0.436460873051204,-0.0194222986495649,0.21868363890291,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I3",0.173971402573293,0.149966350703046,0.0870023822505692,0.0394978016682081,0.486904988129268,0.000605425272124574,-0.00660448277455275,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I4",-0.0424555474687119,0.074918670423871,0.519660891205564,0.134560700997125,0.280641946175772,-0.103299627022649,0.0979450296343222,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I5",0.307425813106701,0.194688238788697,0.0478063162387259,-0.0311739768722195,0.330450978806917,0.0813102111017577,-0.0773337716613548,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I6",-0.00789277242828881,0.275761770481521,0.263159737780824,0.153417917294139,0.244482755640108,0.0162299603952028,0.063381729704129,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I7",0.0743263786970936,0.0733705777481916,0.140268709759477,0.0794712766675839,0.563016570860594,0.0215202777402421,0.0518932525537162,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I8",0.198786654160084,-0.0767789136708897,0.195268793154903,0.221337051819089,-0.096526033950364,0.174817661171917,0.0178412188119055,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I9",0.0941945739029612,0.0456563270551395,0.665528950855681,-0.0130407187313678,0.183311781038607,0.131092877828371,-0.0454584466555257,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I10",-0.0135789954449617,-0.227641563137187,-0.486585161911996,-0.0081042586514552,-0.220962892159835,-0.0714034436798825,-0.103763948356111,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I11",0.0335329270519135,0.488520842708683,0.0766347085332865,0.0587556793810931,0.166303807380095,0.096730510205567,-0.0627058554848154,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I12",-0.0134728720240949,0.140930469859144,0.562918287695114,-0.115375609888228,0.261692841357646,0.0407019044819977,0.160340164028946,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I13",0.0233947349687964,0.0506575337563412,0.663108647012024,0.0790406581413835,-0.105980048862783,0.152525648871809,0.0156882087220527,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I14",0.67890361725685,0.00742841056076582,-0.0404082961350122,0.161509363558899,0.00545373059935024,0.0379190167330379,0.0677654844142578,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I15",0.10244312624378,0.039634601512278,0.0332061681258662,0.803545148567895,-0.062159472571945,0.020278920439879,-0.0276946393688599,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I16",0.0121993057785746,0.157858492460194,-0.0477940789865411,0.00624300304492731,0.0586795663705845,0.667905454693628,0.0738601199300599,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I17",-0.0141819840955348,0.0880620921816524,-0.0860414827873074,0.128328368161608,-0.0219031567660412,0.00211686337160017,0.681243801186622,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I18",0.054368813632187,-0.0573742465660279,-0.178851501010246,0.653371138171351,0.16238581709968,0.16151556559203,0.143243523397498,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I19",0.187420032737984,-0.0996935605408679,0.238697766002279,0.00827153653586362,0.00554980840775611,0.446989209323119,0.192308863522174,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I20",0.0129552033599666,-0.130516464265355,0.0780570846506762,0.0725412626185148,-0.0285115112508258,0.781569506652714,-0.0138918365181371,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I21",0.878358732599737,-0.0578671178749333,-0.0353566483431633,-0.00458978730232068,0.0587672390049613,0.0214445926984503,0.0419654928483163,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I22",-0.0263111784621912,0.130280832435822,0.0148443192080929,0.0596483767505623,-0.027846194366077,0.752228923731759,-0.00815502233303435,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I23",0.145824472144288,-0.0383687602933063,0.173090589133637,-0.0232027721389937,-0.0188474516351629,0.209208869861152,0.383615825050514,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I24",0.0387594780013208,-0.0399269261947521,0.0250613524849483,-0.00876819939925008,-0.0249289080790045,-0.0106238194573299,0.873028498199644,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I25",-0.7559767743367,-0.00650296075040228,0.149164980612223,0.161843044370262,-0.122378050248088,-0.135681634277898,-0.0460519741626842,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I27",0.677600547385134,0.147535496337498,0.167034044038969,0.0819881801563807,-0.102220690470787,-0.0526492109456461,0.0643529556589597,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I28",-0.0133257571912402,0.0288598824720265,0.00546673567388865,0.90814074905431,0.00908666489056457,0.0110074992993144,0.0338167382323162,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I29",0.722487566242694,0.120613949632648,0.161031858633751,0.244435492672396,-0.0877723855190738,-0.102384694714389,-0.0331188359590094,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I30",0.0144574586386992,-0.0318297253247788,0.0649131065968558,0.512573560532391,0.163280928547559,0.0318319269901356,0.140649938826501,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I31",-0.0404996608178412,0.335898748443588,0.160687753665513,0.104363719092729,0.22405916056035,0.159864405080963,0.0737737556275824,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I32",-0.0179421671608338,-0.547773926234656,0.0537235627716616,-0.0301926285125685,-0.282892913686053,-0.172524540363148,0.000643678510021716,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I33",-0.126898602746726,-0.695857170370284,-0.027472229559642,-0.0319607711617439,0.129653960409923,0.061058597844428,-0.114178260542854,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I34",0.0315850841633525,0.644307846865416,0.133614985564586,0.0534850858959574,0.0620139201964328,-0.00938814568922806,-0.0528463010642029,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I35",0.0284137229420648,-0.372189754079526,0.0983696991633962,0.0348880182543502,-0.0779131452770277,-0.0486978376972955,-0.048295032045664,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I36",0.0467893679241215,0.498904624654011,-0.00890667649573836,0.0419920511396611,-0.0725313668549233,0.257339192658445,0.0409834036280946,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I37",-0.0606144174153377,-0.208420134442239,-0.179687213754833,0.0454467244727789,-0.0942858800585036,-0.0745790431568885,-0.128574992309109,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"AMAB","I38",0.08934648259889,0.401471160357747,0.341117490894776,0.0486924635924817,0.159404786606633,0.0874172268120254,-0.0124483365259351,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
